file_Id,Time,R_R_M,G_R_M,B_R_M,R_L_M,G_L_M,B_L_M,PM2.5,PM10,SO2,NO2,O3,CO,T2m,BLH,U10,V10,TP,SP,T_500,RH_500,U_500,V_500,GP_500,T_700,RH_700,U_700,V_700,GP_700,T_850,RH_850,U_850,V_850,GP_850
20190810130046595.jpg,2019-8-10 13:00,202.1960082,206.1384531,203.5143024,46.37602901,47.69180712,37.90784686,28,,,,,,27.90844661,406.8126688,-1.9681319419999999,1.114317046,0.000250899,100035.0218,-6.130740126,36.61754357,10.36007719,5.296219299,56631.91044,8.27408122,66.98681122,4.256950552,5.70039754,30118.11773,17.26740232,63.89793604,2.143122081,3.856248682,14090.47249
20191017141803362.jpg,2019-10-17 14:00,195.25980780000003,199.96512769999998,197.7090814,52.06450798,51.93476261,44.93326642,61,54.0,2.0,73.0,13.0,1.0,15.08960294,717.7870526,-0.48804132200000006,0.762028082,0.00024777400000000003,102158.5471,-20.77026992,93.01622090000001,3.246580691,5.010488509,55644.6036,-4.4127882519999995,99.22659837,0.647536883,4.2355240510000005,30362.125760000003,3.7827846189999996,80.04812904,-0.332158529,0.871169718,15128.62824
20191117085331152.jpg,2019-11-17 9:00,195.1874439,200.43151830000002,199.75943230000001,61.27939091,57.98075629,52.31064996,49,99.0,10.0,57.0,3.0,1.4,6.996161337999999,175.0013622,0.551179269,-1.6430852219999998,0.0,101642.7917,-20.77991437,74.94854388,27.21500103,7.455615996000001,54551.532170000006,-7.934304515,67.37169697,9.025074956000001,-1.347452645,29584.72725,1.643088898,46.21843319,5.708097549,-11.45129716,14524.78506
20200225133333851.jpg,2020-2-25 14:00,165.1316575,178.93321880000002,184.2940394,123.91338130000001,112.3391716,93.15355601,56,81.0,11.0,18.0,82.0,0.9,8.398413131,1073.354591,-0.552859177,2.371810741,-8.670000000000001e-19,102093.4266,-22.75321483,21.87595783,25.95559254,-6.8552098710000005,54660.089479999995,-7.379998992000001,23.98849489,14.49641131,-7.429350925,29664.38228,-2.563706688,86.68067573,4.049576405,1.458933998,14675.04864
20190620160453062.jpg,2019-6-20 16:00,195.2908119,202.077134,196.94104209999998,61.28264371,61.71979709,40.37975321,50,55.0,3.0,21.0,297.0,0.7,36.93062168,1990.44112,-0.1928999,0.183841064,0.0,99792.42534,-7.276776937999999,16.37743887,2.236829209,-8.510333666000001,56729.73858,8.762496941,38.95745618,-4.188783503,-3.8548150999999997,30330.426010000003,22.02615151,42.8464574,-1.7649838830000002,-2.215236701,14198.011180000001
20190828111154930.jpg,2019-8-28 11:00,161.4139365,193.7894706,199.8609767,101.25348790000001,100.75066070000001,67.34491826,2,26.0,2.0,9.0,57.0,0.2,29.33363751,2369.924907,4.345344764,-3.6766567039999996,0.0,100430.4683,-12.32042953,41.41904083,17.236870800000002,-11.51790796,55968.03166,3.5086331060000004,44.53233114,8.545954152,-12.53082284,29985.41008,13.11290665,57.02891607,8.819025595,-8.145764401000001,14318.344309999999
20190623065906083.jpg,2019-6-23 7:00,201.7443227,208.8189007,210.10727480000003,37.50597331,38.28904442,29.969348600000004,41,81.0,10.0,55.0,53.0,1.1,26.62914926,276.0486691,-1.937460363,-0.24484457199999998,0.0,100647.38,-6.789505817,7.752462338,-1.7806747630000002,-3.936038967,57160.78303,6.736047835,56.65443465,-2.893059801,-3.7223634260000003,30698.6425,21.37927226,27.28008424,2.546461682,1.744169151,14630.897669999998
20190825124103731.jpg,2019-8-25 13:00,148.9561879,180.2316792,193.21512769999998,108.29853759999999,108.0608875,73.78152488,11,31.0,2.0,18.0,131.0,0.4,31.56963569,1394.513362,0.665651887,3.047225229,0.0,100832.745,-7.823941145,15.49299997,11.33614168,-8.607277696,57105.840729999996,7.060149964,40.75565079,0.300734851,0.641946404,30726.96368,16.48753279,50.7133972,2.100489086,3.6600205789999998,14773.81434
20190615084611198.jpg,2019-6-15 9:00,201.39752,206.6543276,207.1328872,44.60093376,46.62049576,34.89065815,21,55.0,10.0,32.0,79.0,0.9,25.568496600000003,874.8809553,-0.865163198,0.924795195,1.7299999999999998e-18,100508.0698,-8.128554394,4.587511625,7.331906186,-10.62806402,56520.688089999996,6.25611314,36.76940479,6.403775037999999,-5.756092412999999,30230.5215,14.75778293,46.66465184,0.505242175,3.829835395,14362.02565
20190811061538779.jpg,2019-8-11 6:00,204.3616585,206.7346185,204.7464398,34.95582682,36.28495792,30.84546863,17,19.0,3.0,28.0,4.0,0.6,23.94533883,155.1653949,-0.059871929000000004,-2.02203682,4.51e-05,99945.93804,-4.2019845160000004,41.99551257,2.999500935,3.212303687,56544.65738,7.731315822000001,71.59302859,-0.53163454,-2.337954134,29963.104310000002,16.76017513,88.07824144,-1.963214524,-2.607862993,13972.58803
20190615061400041.jpg,2019-6-15 6:00,208.4327685,212.08475180000002,208.5895827,22.86732374,24.75566949,20.56302385,27,63.0,11.0,48.0,39.0,1.0,25.17251176,49.96405666,-0.271260745,-1.283684312,0.0,100542.9461,-8.105593981,4.669985993,6.293289654,-11.04059845,56496.72367000001,6.26904382,34.21241889,8.172578822,-5.953562271,30230.4365,14.51474993,57.30372533,0.04580933,3.615010315,14369.68865
20191008063517531.jpg,2019-10-8 7:00,169.437623,212.12964350000001,215.22892919999998,78.36408119,75.04873589,46.0629485,1,7.0,3.0,26.0,28.0,0.2,12.06058918,77.64076835,-0.6798656,-1.60873509,-1.7299999999999998e-18,102376.3337,-18.07222459,22.9312315,13.18447529,-13.60822343,56134.3,-1.044836085,11.92724396,7.980599259,-7.5969010379999995,30659.748539999997,4.415797253,18.91599339,2.9452322160000004,-11.22262589,15287.635269999999
20200122121855305.jpg,2020-1-22 12:00,169.0453035,180.7045054,185.93000880000002,148.80155349999998,127.8826509,101.63305,65,71.0,12.0,38.0,38.0,1.0,1.088654054,514.0945264999999,-0.296079714,0.280318718,0.0,102199.4591,-27.46121589,40.7045896,19.93037209,-2.620762425,53995.04336,-11.57329414,49.48567729,8.160665693,-1.207933221,29452.311660000003,-3.212371938,40.28106447,4.805743801,-1.301192151,14636.73349
20190723123605169.jpg,2019-7-23 13:00,150.4090386,186.8655189,198.1939827,104.2238727,107.1319493,68.57216917,20,22.0,1.0,8.0,129.0,0.4,33.27080799,1443.555011,0.745863559,-1.026490924,3.47e-18,99432.33176,-3.571826226,4.745914583999999,11.71100347,-0.27081691199999997,56935.0706,12.06166002,32.8702107,6.040800476,-7.746927374,30059.71858,20.40842994,70.64195298,4.508428382,-5.559958303999999,13809.152240000001
20191211102938000.jpg,2019-12-11 10:00,148.5837324,190.6238981,198.4932436,131.573165,123.9981916,92.39047671,5,25.0,2.0,8.0,58.0,0.2,3.4171347689999996,1861.8661170000003,3.8869142310000004,-5.006972685,0.0,102503.7397,-27.86677923,18.40019061,29.19678973,-21.36153736,53227.402480000004,-19.28370043,10.84223609,13.13712906,-16.03688543,28934.95271,-12.51423066,42.9753482,8.018776941,-12.40216441,14618.3709
20191002103439128.jpg,2019-10-2 11:00,183.1555284,194.2208611,202.45290500000002,100.02111479999999,94.65165654,71.20633681,61,61.0,3.0,19.0,116.0,0.9,26.08028111,630.8050513999999,-0.468872657,0.15042187099999998,-1.7299999999999998e-18,101148.6423,-11.76706264,8.718741709,3.4112852019999997,-5.386281384,56973.79076,6.322935212999999,49.44201751,-1.286574177,-2.42070163,30834.09793,15.73558913,57.83850994,4.314553473,0.573545395,14912.338940000001
20191017091341137.jpg,2019-10-17 9:00,196.9877664,198.6688844,193.4232126,58.28652947,57.77822567,50.46592159,57,72.0,1.0,49.0,,0.9,9.019455316,240.81448880000002,-0.025039685,0.28209068600000003,0.00013711299999999999,102398.5922,-20.74420741,103.670324,2.674314164,3.972056719,55762.94292,-3.909999032,91.50968955,-1.9048547630000001,1.914747354,30545.0138,4.426745758,71.52105317,-2.074875977,0.95247409,15286.413999999999
20190817095258984.jpg,2019-8-17 10:00,158.5942992,198.7906943,210.4340989,101.5454017,103.0475496,67.15669307,8,17.0,1.0,9.0,60.0,0.3,28.60955427,1075.5955960000001,3.28698668,-2.7030397369999997,0.0,99999.65057,-11.10640555,10.64038368,10.95898181,-15.457654000000002,55864.89227999999,4.012664757,42.36977348,0.742478379,-12.0868644,29769.57147,15.52439936,43.50019533,0.997759376,-12.3025472,13987.96873
20190731170640530.jpg,2019-7-31 17:00,186.09538659999998,206.3446645,199.06573469999998,48.38457333,49.94512502,32.30728142,19,54.0,1.0,24.0,214.0,0.5,34.68447233,796.3497432,-0.240642231,1.702169365,-1.7299999999999998e-18,99924.72127000001,-8.747143223,42.66338682,15.19654311,-0.09782071,56890.54885,9.515684607,41.52981079999999,12.49400509,-1.337306429,30480.438410000002,22.73210781,37.53010196,3.684458644,-0.006798451,14311.09373
